function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
coopNearbyParticipantCount,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5517,5553,d2a3dd4dfbee6aab01866af8735f18c4bca58eb1a6c5389f77003b4ab28cae27,62,45,0,0,0,1,0,0,34,0,14,activeCoopMission | activeCoopRecord | coopCurrentTarget | coopEventSubjectId | coopHasEvent | coopMedicalDestination | coopNearestInvitableNpc | coopNearestSchool | coopOwnParticipant | coopParticipants | coopProgress | coopServiceKind | coopSetWaypoint | coopUid | ensureActiveFire | saveState | serviceMissionVehicle | startFishing | toast
updateCoopFishingProgress,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5554,5554,cbf829b2fe8aada26e60b04f419b39b6dfde39074a380cedb0b708af93d81439,5,3,0,0,0,0,0,1,1,0,0,activeCoopRecord | coopProgress | coopSetWaypoint | updateMissionHUD
updateCoopSchoolFollowers,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5555,5555,8d487800185f88ed69de90f62dc70d28f16ae8530fb35f3ef77e492425c89088,0,2,0,0,0,1,0,0,0,0,0,
activateCoopRaceBots,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5556,5556,0ee6af469aeb60ba7f55f1f82ac3d48cc58a4b488f984115a6181d6ba6049894,0,0,0,0,0,0,0,0,0,0,0,
deactivateCoopRaceBots,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5557,5557,bb8b965c285ebec32e5d3575e94072d02788f1d3824cef497031e4f7175ff522,0,0,0,0,0,1,0,0,0,0,0,
updateCoopRaceVisuals,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5558,5559,aa535e897f3aaa2532d6590e031ac51e71e01db4dcf39edb39487e7558d77fc0,2,3,1,0,0,1,0,0,1,0,1,activeCoopMission | activeCoopRecord
updateCoopRaceProgress,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5560,5573,ca7d8de5c05c19104cd6f891d53a3642766866f8765dadf3e8b229c12f466031,22,24,8,0,0,0,0,2,5,0,2,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopHasEvent | coopMissionTemplate | coopProgress | coopRaceTargetReached | coopSetWaypoint | coopUid | toast
resolveCoopMissionScene,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5574,5574,9177d4b6cb0cfac5e4abf321af5c598eb18ec1123b2837c0982aa46e19d5239b,6,7,3,0,0,2,0,0,0,0,5,activeCoopMission | activeCoopRecord | extinguishFireIncident | releaseIncidentActorStates | resolveTrafficIncident | serviceVehiclePools
resetCoopMissionNpcs,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5575,5575,7732bae77f296ad8490e2c2426c53216ed131e24dbecbc68d254f0f765e47286,1,3,0,0,0,1,0,0,0,0,7,activeCoopMission
completeCoopMissionLocal,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5576,5579,b5a76069ef1505c3570c29f99eda5d15d8ede146e11ac063803242f79f51ce34,31,8,0,0,0,0,0,0,5,0,2,activeCoopMission | activeCoopRecord | addCoins | addReputation | addXP | applyAvatarCustomization | awardMedal | closeModal | confirmModal | coopMissionTemplate | coopParticipants | coopUid | deactivateCoopRaceBots | releaseMissionServiceVehicle | resetCoopMissionNpcs | resolveCoopMissionScene | saveState | toast | updateMissionHUD | updateNavigation | updateWaypointMarker
openCoopLobby,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5580,5586,d289c1f11e4a9e10389312682f54e46e3a0b910f92222f206c57b117fef118d9,21,2,0,0,0,0,0,0,2,0,26,activeCoopMission | activeCoopRecord | bindCoopActionButton | closeModal | coopCurrentTarget | coopMissionBriefingMarkup | coopMissionTemplate | coopParticipants | coopRoleCapacity | coopRoleLabel | coopRoleTaken | coopSetWaypoint | coopUid | openCoopMissionCenter | openModal
openCoopMissionCenter,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5587,5592,21a67600ffe44ed37482347577344be3dca8130ab59298071257937374b20fe8,15,1,0,0,0,0,0,0,2,0,9,activeCoopMission | bindCoopActionButton | closeModal | coopCurrentTarget | coopMissionBriefingMarkup | coopMissionTemplate | coopParticipants | coopSetWaypoint | coopUid | ensureCooperativeState | openCoopLobby | openModal
createCoopOvalTrackWorld,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5593,5597,a339c8c5ac9d1750c03f0564119b04a25f7693bddd663dc6f51509fd1523e521,0,0,0,0,0,2,0,0,0,0,2,
createCooperativeMissionWorld,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5598,5602,487402ac7361c78437b92804ba0de1d95c89e328989ad49b1941eafe0058c0fd,13,6,1,0,0,1,0,0,1,0,5,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopCurrentTarget | createCoopOvalTrackWorld | createNPC | ensureCooperativeState | prepareCoopMissionRuntime | registerInteractable | toast | updateMissionHUD
updateCoopMissions,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5603,5609,d18e79de825eee3f0d0d8034ea62654e0700b3adc6852629a31b8033d37880f0,26,15,0,0,0,0,0,2,5,0,10,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopHasEvent | coopMedicalDestination | coopMissionProgressLabel | coopProgress | coopServiceKind | deactivateCoopRaceBots | isDrivingServiceVehicle | prepareCoopMissionRuntime | releaseMissionServiceVehicle | resetCoopMissionNpcs | resolveCoopMissionScene | saveState | toast | updateCoopFishingProgress | updateCoopRaceProgress | updateCoopSchoolFollowers | updateMissionHUD | updateWaypointMarker
updateCoopVisuals,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5610,5637,5ac602b9f1513576e19afd865efc0cbd69c507a79208b1d4bb386601bbd7a753,1,0,0,0,0,0,0,0,0,0,0,updateCoopRaceVisuals
ensureOtthiWorldState,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5638,5645,c8c5749ebe5142aec7a30e81eb5a07f36e6d4a26a644261cd4fe553a210729b5,1,0,0,0,0,0,0,0,1,0,28,normalizeAvatarV2
worldPbrPath,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5646,5646,c7a3dd0b5df5a4f82eb6cac9dd8e0a97a57b355eb4c7baac68c50afd626f8116,0,0,0,0,0,0,0,0,1,0,0,
configureWorldTexture,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5647,5656,7807edf7bfc3e8cc87c7eb0e8587285747f2f8e3b57345a35b3e7f95b34ffd1a,0,3,1,0,0,0,0,0,2,0,2,
loadWorldTexture,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5657,5666,bd3b126fa0f5909bcbb56a360f91dfd2cff0b57ce28a7906cb07aeeb3885a6a4,6,1,0,0,0,0,0,0,2,0,1,configureWorldTexture | registerVisualAsset | updateVisualAsset | worldPbrPath
ensureUv2,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5667,5670,4604b431c2bc8924e4b9e13504485c9bfee505b7175f558363e22bb47290dfbd,0,1,0,0,0,0,0,0,2,0,3,
applyPbrPack,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5671,5682,34f91b8c59dae0d5bd728f964ac695e98b633d29b2e743b4ce1b9ccf540b8825,5,4,0,0,0,0,0,0,2,0,5,loadWorldTexture
upgradeCoreMaterialsToWorldPbr,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5683,5691,fa3d8642cf64f4d30efd0ad604516919162b5fd0eae1c89294236c215b6a3beb,2,3,0,0,0,1,0,0,2,0,1,applyPbrPack
improveSceneMeshMaterials,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5692,5702,3f85e65e75afc9a7d24f25b77b0db70238867373f045f208d92199047869968e,3,4,0,0,0,1,0,0,3,0,6,configureWorldTexture | ensureUv2 | qualityTier
otthiWorldStageMarkup,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5703,5705,300dcc357bc7fa5dfd720aff8d71a636486d59729de27444ba25a900809ef372,0,0,0,0,0,0,0,0,1,0,0,
openOtthiWorldCenter,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5706,5715,1ed385c179ae1cd40bd70374a95b4d825fe05582738dd1c08b0c9c932d8b4755,10,0,0,0,0,1,0,0,0,0,3,applyOtthiWorldRuntimeSettings | closeModal | ensureOtthiWorldState | openAvatarStudio | openBuildMenu | openModal | openWorldHeroCenter | openWorldModularGarage | otthiWorldStageMarkup | saveState
injectOtthiWorldButtons,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5716,5724,3b64686ed5fb6d27872d1048b119a9f29784d71a38146b30f8cb532500e8832c,0,2,0,0,0,0,0,0,0,0,2,
applyOtthiWorldRuntimeSettings,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5725,5730,ff87e24e5995a78e8045722f6d20dea33256c6df11fc5e4444e3bb5c593112a9,1,3,0,0,0,0,0,0,0,0,5,qualityTier
otthiWorldDiagnostics,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5731,5743,8e314b0040dfc263e117b18e73e5fe886d1bc2a0b1f0db09d86b4f36888eeba7,0,0,0,0,0,0,0,0,1,0,2,
worldAvatarSafeChoice,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5744,5746,e4776af9a3f189a647b1c1f307a16ff7a6faaa1f6697171e1968566099662b42,0,0,0,0,0,0,0,0,1,0,2,
disposeWorldAvatarObject,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5747,5749,bb029e1427137513f54ffb3297d13785d04e6a85699ae8d7d017a708d3f6a7b3,0,2,0,0,0,1,0,0,0,0,8,
clearWorldAvatarV3,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5750,5754,2f85b595858f905d8efbfc2fe93bf8efa0335881c08ea2ad47f898380949846a,1,1,0,0,0,1,0,0,0,0,3,disposeWorldAvatarObject
worldAvatarMaterial,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5755,5757,112ac54c10b05757103f6bbe8ce4ac274e4c1b03997b00c764bd822a59916a85,0,0,0,0,0,0,0,0,1,0,10,
worldAvatarLayer,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5758,5760,98f564ef2a865ce3706fdd9ac2534c9085d0761a37bc3d5c407f580da5a42da6,0,0,0,0,0,0,0,0,1,0,1,
avatarV3Box,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5761,5761,d5d1c44d1c69c241a44646cd9301438a70c84dee8adf742a6fef807ec0d7b78b,1,1,0,0,0,0,0,0,1,0,1,addVoxelOutline
avatarV3Sphere,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5762,5762,88576ddf52c1d32634d4cfffad912950dd338c546d3d5af93459364f7af7dfcf,0,0,0,0,0,0,0,0,1,0,0,
avatarPatternColor,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5763,5763,760d664d0e32035f0f4cf56d2308e15e59d49b1c3ed4e7c32c4eff428d999138,0,0,0,0,0,0,0,0,1,0,3,
applyWorldAvatarV3,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5764,5810,3bd44bbb3cbbcab89327656f5e1a6cc979bc21bc1afa148d386c4b291b71fa96,90,21,10,0,0,3,0,0,2,0,6,avatarPatternColor | avatarV3Box | avatarV3Sphere | clearWorldAvatarV3 | ensureOtthiWorldState | worldAvatarLayer | worldAvatarMaterial | worldAvatarSafeChoice
worldAvatarOptions,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5811,5826,32fe5d4e8c133c0875aa1720b7a410e0d3d26c68b9b9e5e59d41e9fd048ec63e,19,0,0,0,0,0,0,0,1,0,1,applyAvatarCustomization | applyWorldAvatarV3 | avatarChoiceGroup | closeModal | ensureOtthiWorldState | normalizeAvatarV2 | openModal | playerDisplayName | safeAvatarColor | saveState | setFlag | toast | updateAvatarV2LegacyChoice | worldAvatarSafeChoice
otthiSeededRandom,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5827,5827,05245094f46d22ead1dbd9d22b33641b3c9494fd4c55477f04bd4ba85774eee1,0,0,0,0,0,0,0,0,2,0,0,
worldDetailAllowed,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5828,5834,074ed661b3dcfc516646c637d0dce8f0ec020c2fe6197c0e97e22006a8e38964,1,4,0,0,0,0,0,0,5,0,2,waterAt
createWorldInstancedDetails,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5835,5844,656349ca1a13456371ccf9bcb22e0272b24227eef32c2dc086f6a73e583d68f3,7,3,0,0,0,0,2,0,2,0,5,loadWorldTexture | otthiSeededRandom | qualityTier | worldDetailAllowed
createWorldMushroomCluster,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5845,5849,de42b46d01d0b959c50c393c01757780db4888339366d1fbdf26aa917e09f06e,5,0,0,0,0,0,0,0,1,0,0,groundHeightAt | loadWorldTexture | worldAvatarMaterial
enhanceWorldHouses,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5850,5860,a2dc1150e7c79136209d809fb982725fb47dd9a49bb9b533575073146a03710d,10,2,0,0,0,4,0,0,2,0,3,premiumBox | renderMat | shadeColor
createWorldAtmosphericDetails,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5861,5866,bb31cf7aefa3bb8ef409c729aa04eba7fea06be6de52115fe9852e246a65808f,5,1,0,0,0,1,0,0,2,0,2,loadWorldTexture | otthiSeededRandom | qualityTier
createWorldLandmarks,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5867,5872,03898fbe9109b01d9425912685f573f6cc4dd910546c916bc74496b1e6c20b8d,5,1,0,0,0,1,0,0,2,0,1,createWorldMushroomCluster | premiumBox | signTexture
createOtthiWorldProfessionalLayer,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5873,5877,2593114da2eda8949fb205ff1b8581b394481f8be82c70409737c7b4e21abc1a,8,2,0,0,0,0,0,0,2,0,0,applyOtthiWorldRuntimeSettings | createWorldAtmosphericDetails | createWorldInstancedDetails | createWorldLandmarks | enhanceWorldHouses | ensureOtthiWorldState | improveSceneMeshMaterials | upgradeCoreMaterialsToWorldPbr
updateOtthiWorldEnvironment,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5878,5914,4f62923d3c783417c0741a1c9b4240c1a70a339d4084117181e783ec6564a5ef,1,17,9,0,0,4,0,0,7,0,5,sharedBoxGeometry
registerWorldBuildRecord,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5915,5940,2508355deb4f2fe0032b6339ce8448e039927e12e3e75b82c6b775f098000e08,47,14,9,0,0,7,0,0,5,0,1,addGlow | buildRecordSignature | ensureUv2 | groundHeightAt | loadWorldTexture | normalizeBuildRecord | premiumBox | premiumCylinder | registerCollider | registerPlatform | worldAvatarMaterial
defaultWorldVehicleParts,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5941,5941,9980e60bc9f5888d8015fdc4747175e30288059d89a693c13d66cb7405f6e437,0,0,0,0,0,0,0,0,1,0,0,
worldVehicleParts,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5942,5942,b4c5e050c665566093ea77c5890bde648fe9a8fad22b25ad1b98a02071205086,1,0,0,0,0,0,0,0,1,0,1,ensureOtthiWorldState
removeWorldVehicleModules,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5943,5943,2deee7b35b98de5b3dbff90753a39cf67a917077dd299e1c0be06a5e2865b595,1,2,0,0,0,0,0,0,0,0,3,disposeWorldAvatarObject
worldVehicleModuleMaterial,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5944,5944,4f0ba87e8c070b7896246090daabd6348c6894c0266dd96285c39360b175d231,3,0,0,0,0,0,0,0,1,0,0,loadWorldTexture
applyWorldVehicleModulesToGroup,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5945,5967,0cd384c832aa2f21bd1c19715e305e7b2db59f2b3f78ae56793e5c2cc7f51889,15,16,5,0,0,6,0,0,5,0,16,addVoxelOutline | currentVehicleRef | loadWorldTexture | removeWorldVehicleModules | saveState | toast | worldVehicleModuleMaterial | worldVehicleParts
vehicleCatalogOptions,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5968,5968,dc6330c44187bad11e7911b2a6e55151f39835b13527276d23841a273ab32c91,0,0,0,0,0,0,0,0,1,0,4,
openWorldModularGarage,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5969,5978,3a1e8fb0d2809c63cc74e6b06be72c48771f5e89cf8fb287d68c6d6f4e725395,22,6,0,0,0,0,0,0,0,0,8,applyWorldVehicleModulesToGroup | closeModal | ensureOtthiWorldState | escapeHtml | openModal | safeAvatarColor | saveState | syncCloudProgress | toast | vehicleById | vehicleCatalogOptions | worldVehicleParts
createWorldModularGarageInteractable,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5979,5988,cdb9502b1f23a638c07eb0f2f6dba980dc82dd7e54af0686ebb1dba1ff1a09a9,2,1,0,0,0,0,0,0,2,0,1,openWorldModularGarage | registerInteractable
worldHeroState,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5989,5989,29d7e987b0fc24479896a1c4ce00a2c540b93bf2c50c4ee211a07deb45eaded0,1,0,0,0,0,0,0,0,1,0,0,ensureOtthiWorldState
heroPowerUnlocked,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5990,5990,9e5b0386d9753852c067206dd01d958ae93f2335030d59dd5dbc3f8bc827787d,1,0,0,0,0,0,0,0,1,0,0,worldHeroState
heroPowerReady,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5991,5991,0f753dce8d4dfc334caa41aa9e5574998d8967a864fd373141f84bcd271fa23c,1,0,0,0,0,0,0,0,1,0,0,worldHeroState
createHeroPulseVisual,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5992,5994,64bc615f5f21a32e4563fe7db5817eb1221962e4e064d7085df4ab3f016e28e2,0,2,1,0,0,0,0,0,1,0,1,
activateWorldHeroPower,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5995,6010,78463949aef7e59132660e588d890c23b27f61392d7c0c25e2c29a8913f0472a,24,11,4,0,0,4,0,0,4,0,1,beep | collectCrystal | createHeroPulseVisual | damageEnemy | heroPowerReady | heroPowerUnlocked | saveState | spawnDust | toast | updateWorldHeroHud | vibrate | worldHeroState
